input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/American+LIFE+B%C3%BCy%C3%BCk%C3%A7ekmece/data=!4m7!3m6!1s0x14b55fbcc5ac0809:0x6305fbc4b3ec196e!8m2!3d41.0200248!4d28.6481591!16s%2Fg%2F11pgkc4npx!19sChIJCQisxbxftRQRbhnss8T7BWM?authuser=0&hl=en&rclk=1,American LIFE Büyükçekmece,Language school,"Barbaros Hayrettin Paşa Mahallesi, 1993. Sk. No:162, 34522 Esenyurt/İstanbul, Türkiye","{""Friday"":[""8:30 am–8 pm""],""Monday"":[""8:30 am–8 pm""],""Saturday"":[""8:30 am–8 pm""],""Sunday"":[""8:30 am–8 pm""],""Thursday"":[""8:30 am–8 pm""],""Tuesday"":[""8:30 am–8 pm""],""Wednesday"":[""8:30 am–8 pm""]}",{},,+90 538 830 18 64,"2JCX+27 Esenyurt, İstanbul, Türkiye",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",41.020025,28.648159,7135386006889175406,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4ZaION-MOgP8aD0-R7DiMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.56845&pitch=0&thumbfov=100,Europe/Istanbul,,0x14b55fbcc5ac0809:0x6305fbc4b3ec196e,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4ZaION-MOgP8aD0-R7DiMg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=197.56845\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4ZaION-MOgP8aD0-R7DiMg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=197.56845\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""American LIFE Büyükçekmece (Owner)"",""link"":""""}","{""borough"":""Barbaros Hayrettin Paşa Mahallesi"",""street"":""1993. Sk. No:162"",""city"":""Esenyurt"",""postal_code"":""34522"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/American+Time+Beylikd%C3%BCz%C3%BC+-+Yabanc%C4%B1+Dil+Kursu/data=!4m7!3m6!1s0x14b55ff2de1930bf:0xf5e6c9ebe965d049!8m2!3d41.0062463!4d28.6612572!16s%2Fg%2F11k6kr_2v3!19sChIJvzAZ3vJftRQRSdBl6evJ5vU?authuser=0&hl=en&rclk=1,American Time Beylikdüzü - Yabancı Dil Kursu,Language school,"OSB Mah, Mustafa Kurdoğlu Cd. No:2 Kat:3, 34520 Beylikdüzü/İstanbul, Türkiye",{},{},https://www.americantime.com.tr/tr/sube/beylikduzu,+90 212 903 09 23,"2M46+FG Beylikdüzü, İstanbul, Türkiye",262,4.300000,"{""1"":41,""2"":1,""3"":5,""4"":5,""5"":210}",41.006246,28.661257,17719071799006056521,,,,https://lh3.googleusercontent.com/p/AF1QipO2MBS3ZVFw3CkmwzPX1un4hZjlb2kYijy7yo5A=w408-h306-k-no,Europe/Istanbul,,0x14b55ff2de1930bf:0xf5e6c9ebe965d049,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipO2MBS3ZVFw3CkmwzPX1un4hZjlb2kYijy7yo5A=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNI1hl03uej3ghsguq9bkZLuNokj1xpzAh2o-py=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0cHId5HZhQzVnkf6-Dby6g\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=246.66293\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.americantime.com.tr/Subelerimiz/Beylikduzu.aspx"",""source"":""americantime.com.tr""},{""link"":""https://www.instagram.com/americantime.beylikduzu/?hl=tr"",""source"":""instagram.com""}]","{""link"":"""",""source"":""""}","{""id"":""108720881761361257038"",""name"":""American Time Beylikdüzü - Yabancı Dil Kursu (Owner)"",""link"":""https://www.google.com/maps/contrib/108720881761361257038""}","{""borough"":""OSB Mah"",""street"":""Mustafa Kurdoğlu Cd. No:2 Kat:3"",""city"":""Beylikdüzü"",""postal_code"":""34520"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Turkish+British+Association+of+Foreign+Language+Course/data=!4m7!3m6!1s0x14b55f9e107b3e6d:0x797983845dc69be2!8m2!3d41.0073766!4d28.6548268!16s%2Fg%2F11cndbmydp!19sChIJbT57EJ5ftRQR4pvGXYSDeXk?authuser=0&hl=en&rclk=1,Turkish British Association of Foreign Language Course,Language school,"Barış Mah. Rea İş Merkezi Kat:4, Barış, Samsun Cd., 34520 Beylikdüzü/İstanbul, Türkiye",{},{},,+90 212 421 00 10,,18,3.400000,"{""1"":7,""2"":0,""3"":0,""4"":0,""5"":11}",41.007377,28.654827,8753171955303488482,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAXrjFyS-TL36ccQqJ7AyHICdupnQTDr6sUOmitfxDteXfXbv3oU6Yycfe1673VEsZ8M3Ru0zaGkBVP-BB9ruSGcPJxTkfShH5svj9xwzoDguFnurKTHC6DTxpsRavh3QCMV5E=w408-h544-k-no,Europe/Istanbul,,0x14b55f9e107b3e6d:0x797983845dc69be2,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAXrjFyS-TL36ccQqJ7AyHICdupnQTDr6sUOmitfxDteXfXbv3oU6Yycfe1673VEsZ8M3Ru0zaGkBVP-BB9ruSGcPJxTkfShH5svj9xwzoDguFnurKTHC6DTxpsRavh3QCMV5E=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hkt9trl07j27XuDa-9TsWw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=308.29245\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Turkish British Association of Foreign Language Course (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Target+E%C4%9Fitim/data=!4m7!3m6!1s0x14b55f08c8d883bd:0x495f784c515050f4!8m2!3d41.0165147!4d28.6399182!16s%2Fg%2F11hd6p04wf!19sChIJvYPYyAhftRQR9FBQUUx4X0k?authuser=0&hl=en&rclk=1,Target Eğitim,School center,"Vetro City Plaza 16/241 1992. Sok Barbaros Hayrettinpaşa Mah, 34510 Esenyurt/İstanbul, Türkiye",{},{},,+90 850 255 0879,"2J8Q+JX Esenyurt, İstanbul, Türkiye",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",41.016515,28.639918,5287076756733317364,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mB5AMGgDn4deHMUkHGGhlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.519737&pitch=0&thumbfov=100,Europe/Istanbul,,0x14b55f08c8d883bd:0x495f784c515050f4,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mB5AMGgDn4deHMUkHGGhlw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=41.519737\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mB5AMGgDn4deHMUkHGGhlw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=41.519737\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""102339892547493991761"",""name"":""Target Eğitim (Owner)"",""link"":""https://www.google.com/maps/contrib/102339892547493991761""}","{""borough"":""Barbaros Hayrettin Paşa"",""street"":""Vetro City Plaza 16/241 1992. Sok Barbaros Hayrettinpaşa Mah"",""city"":""Esenyurt"",""postal_code"":""34510"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/American+LIFE+Bah%C3%A7e%C5%9Fehir/data=!4m7!3m6!1s0x14cabbdc93764415:0xe35c35f849a73b99!8m2!3d41.0735972!4d28.6935847!16s%2Fg%2F11sh1c42b6!19sChIJFUR2k9y7yhQRmTunSfg1XOM?authuser=0&hl=en&rclk=1,American LIFE Bahçeşehir,English language school,"Bahçeşehir 1. Kısım, Seyhan Cd. Doğa Parkı Evleri, 34488 Başakşehir/İstanbul, Türkiye","{""Friday"":[""9 am–8 pm""],""Monday"":[""9 am–8 pm""],""Saturday"":[""9 am–8 pm""],""Sunday"":[""9 am–8 pm""],""Thursday"":[""9 am–8 pm""],""Tuesday"":[""9 am–8 pm""],""Wednesday"":[""9 am–8 pm""]}",{},https://www.americanlife.com.tr/bahcesehir/,+90 212 903 06 76,"3MFV+CC Başakşehir, İstanbul, Türkiye",66,4.700000,"{""1"":4,""2"":1,""3"":1,""4"":0,""5"":60}",41.073597,28.693585,16383028884970879897,,,,https://lh3.googleusercontent.com/p/AF1QipNgy112hBk5NL1hmhFC0ttdMVjHjY9h1KmrDVWq=w408-h544-k-no,Europe/Istanbul,,0x14cabbdc93764415:0xe35c35f849a73b99,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNgy112hBk5NL1hmhFC0ttdMVjHjY9h1KmrDVWq=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPlVH7xsTRodtMYNW7fhuguULmDdJLUlTkc1hmZ=w224-h395-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMswrEeP3xBkh0bZNmzjkCxU30fHZFsAfCVGT1g=w224-h395-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GBdpPHbERVAO1m1wBQ9ckg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=58.244175\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""117047689905498074216"",""name"":""American LIFE Bahçeşehir (Owner)"",""link"":""https://www.google.com/maps/contrib/117047689905498074216""}","{""borough"":""Bahçeşehir 1. Kısım"",""street"":""Seyhan Cd. Doğa Parkı Evleri"",""city"":""Başakşehir"",""postal_code"":""34488"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/American+School+Dil+Okullar%C4%B1+Beylikd%C3%BCz%C3%BC/data=!4m7!3m6!1s0x14b55f8a7e7b8d53:0x49f13f1a3472a6d8!8m2!3d41.006171!4d28.661103!16s%2Fg%2F11rhnzdrnd!19sChIJU417fopftRQR2KZyNBo_8Uk?authuser=0&hl=en&rclk=1,American School Dil Okulları Beylikdüzü,Language school,"Yakuplu, Mustafa Kurdoğlu Cd. No: 2 Kat: 4, 34250 Organize Sanayi Bölgesi/Beylikdüzü/İstanbul, Türkiye",{},{},https://americanschool.com.tr/,+90 212 875 07 77,,8,3.500000,"{""1"":3,""2"":0,""3"":0,""4"":0,""5"":5}",41.006171,28.661103,5328109215937636056,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwojQ4CLcZZS1VoL6rzvFpLJv0NdmuFOm4fJNjpH4lUCnY1WvSUU--FMX1Mnzmc4UZAjRN840QS4SPYyWrf5dcI8dZ7hEjZNVfi26YzzecUmuAvwsz0_4y27tL1EcUS1Apm9wk=w408-h544-k-no,Europe/Istanbul,,0x14b55f8a7e7b8d53:0x49f13f1a3472a6d8,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwojQ4CLcZZS1VoL6rzvFpLJv0NdmuFOm4fJNjpH4lUCnY1WvSUU--FMX1Mnzmc4UZAjRN840QS4SPYyWrf5dcI8dZ7hEjZNVfi26YzzecUmuAvwsz0_4y27tL1EcUS1Apm9wk=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ey4tWHUeuEBlz0MjvFtY8A\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=196.68173\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""American School Dil Okulları Beylikdüzü (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/English+Time+Beylikd%C3%BCz%C3%BC+%7C+Beylikd%C3%BCz%C3%BC+%C4%B0ngilizce+Kursu/data=!4m7!3m6!1s0x14b55f83532e3287:0x41f6b88c7ec7411d!8m2!3d41.0071258!4d28.6599502!16s%2Fg%2F1hd_kph4g!19sChIJhzIuU4NftRQRHUHHfoy49kE?authuser=0&hl=en&rclk=1,English Time Beylikdüzü | Beylikdüzü İngilizce Kursu,English language school,"OSB Mah, Açelya Cd. No:1 D:3, 34520 Beylikdüzü/İstanbul, Türkiye",{},{},https://englishtime.com/beylikduzu,+90 212 879 29 26,"2M45+VX Beylikdüzü, İstanbul, Türkiye",385,4.000000,"{""1"":84,""2"":5,""3"":7,""4"":18,""5"":271}",41.007126,28.659950,4753189370298056989,,,,https://lh3.googleusercontent.com/p/AF1QipPvtHWcTHgsVsk9k_E3pB-t04lrLgr6aDMBj05N=w416-h240-k-no,Europe/Istanbul,,0x14b55f83532e3287:0x41f6b88c7ec7411d,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPvtHWcTHgsVsk9k_E3pB-t04lrLgr6aDMBj05N=w517-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPy_ssDJl1xu-Qa0o5vf6dwUvt9AvT5jXcjHHuy=w529-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipN0nFsWvhp-a6yu7364S0BVoAbMHcpmKhrX9pc-=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3-ZEXVqZfApzoah_MpIfNzbMpk-vW4rGC073GwEDHEoe_5zE5tNs1gOv6GQImhh5egNV2TnlSh7yZ9P1Og2OYEGcTtdI6pvIjVt74RH_R0Im79xUKhUEhN_j1kFq67b2ezCbb9w=w224-h298-k-no-pi-0-ya0-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""113372275186764511236"",""name"":""English Time Beylikdüzü | Beylikdüzü İngilizce Kursu (Owner)"",""link"":""https://www.google.com/maps/contrib/113372275186764511236""}","{""borough"":""OSB Mah"",""street"":""Açelya Cd. No:1 D:3"",""city"":""Beylikdüzü"",""postal_code"":""34520"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Online+Almanca+Kursu/data=!4m7!3m6!1s0x14be6d782fe7d8c3:0xc2a81af362ee2714!8m2!3d41.0081066!4d28.641519!16s%2Fg%2F11pw9rqrc7!19sChIJw9jnL3htvhQRFCfuYvMaqMI?authuser=0&hl=en&rclk=1,Online Almanca Kursu,Language school,"Cumhuriyet, Atatürk Blv., 34400 Beylikdüzü/İstanbul, Türkiye","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–2 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",{},http://www.onlinealmancakursu.com/,+90 544 395 96 32,"2J5R+6J Beylikdüzü, İstanbul, Türkiye",30,4.700000,"{""1"":2,""2"":0,""3"":0,""4"":0,""5"":28}",41.008107,28.641519,14026490672084559636,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5aYdsU1CT9eEAzVE5HCtvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.990366&pitch=0&thumbfov=100,Europe/Istanbul,,0x14be6d782fe7d8c3:0xc2a81af362ee2714,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5aYdsU1CT9eEAzVE5HCtvw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=21.990366\u0026pitch=0\u0026thumbfov=100""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMrRVBSMFjJdWfrzFWfi_tfcj-EU7SJeCkx7Gs=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5aYdsU1CT9eEAzVE5HCtvw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=21.990366\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""http://www.onlinealmancakursu.com/iletisim/"",""source"":""onlinealmancakursu.com""}]","{""link"":"""",""source"":""""}","{""id"":""118364071122799058839"",""name"":""Online Almanca Kursu (Owner)"",""link"":""https://www.google.com/maps/contrib/118364071122799058839""}","{""borough"":""Cumhuriyet"",""street"":""Atatürk Blv."",""city"":""Beylikdüzü"",""postal_code"":""34400"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Speaknow+Yabanc%C4%B1+Dil+Kursu+Beylikd%C3%BCz%C3%BC/data=!4m7!3m6!1s0x14b55f1d51623155:0xa12c6f5842ec5e90!8m2!3d40.9915821!4d28.6124031!16s%2Fg%2F11xtdn3xsr!19sChIJVTFiUR1ftRQRkF7sQlhvLKE?authuser=0&hl=en&rclk=1,Speaknow Yabancı Dil Kursu Beylikdüzü,Language school,"Gürpınar, Pazar Sk. no: 1 kat 1, 34528, 34520 Beylikdüzü/İstanbul, Türkiye",{},{},https://speaknowbeylikduzu.com/,+90 506 852 21 24,"XJR6+JX Beylikdüzü, İstanbul, Türkiye",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",40.991582,28.612403,11613779963952258704,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8SrOvtZNGHdUa-0E-8RarQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.87189&pitch=0&thumbfov=100,Europe/Istanbul,,0x14b55f1d51623155:0xa12c6f5842ec5e90,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8SrOvtZNGHdUa-0E-8RarQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=156.87189\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8SrOvtZNGHdUa-0E-8RarQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=156.87189\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""109182699739052036810"",""name"":""Speaknow Yabancı Dil Kursu Beylikdüzü (Owner)"",""link"":""https://www.google.com/maps/contrib/109182699739052036810""}","{""borough"":""Gürpınar"",""street"":""Pazar Sk. no: 1 kat 1, 34528"",""city"":""Beylikdüzü"",""postal_code"":""34520"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Oxford+English+Station+Dil+Okulu/data=!4m7!3m6!1s0x14caa1df75bb42cf:0xbb27171632962dc!8m2!3d40.980958!4d28.675159!16s%2Fg%2F11fmz9k_rf!19sChIJz0K7dd-hyhQR3GIpY3Fxsgs?authuser=0&hl=en&rclk=1,Oxford English Station Dil Okulu,Language school,"Marmara, Önder Cd. 4 C, 34524 Beylikdüzü/İstanbul, Türkiye","{""Friday"":[""2:30–9 pm""],""Monday"":[""9 am–9 pm""],""Saturday"":[""9 am–9 pm""],""Sunday"":[""9 am–9 pm""],""Thursday"":[""9 am–9 pm""],""Tuesday"":[""9 am–9 pm""],""Wednesday"":[""9 am–9 pm""]}",{},,+90 212 909 53 42,"XMJG+93 Beylikdüzü, İstanbul, Türkiye",102,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":102}",40.980958,28.675159,842860812080603868,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyccPwuslxEQ75wyV-vHamEEQio_NJ_yRW8dUJ-dPyE_6ZfxqSvkeE95uCDndIQE-eMxhCfwM8p5v4yCZ7IG9JsLQeSef6fW3xuZXe2V4poD3S2IuMC1m-KO_HqkumiHA3QoIrlLA=w408-h544-k-no,Europe/Istanbul,,0x14caa1df75bb42cf:0xbb27171632962dc,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyccPwuslxEQ75wyV-vHamEEQio_NJ_yRW8dUJ-dPyE_6ZfxqSvkeE95uCDndIQE-eMxhCfwM8p5v4yCZ7IG9JsLQeSef6fW3xuZXe2V4poD3S2IuMC1m-KO_HqkumiHA3QoIrlLA=w224-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Oxford English Station Dil Okulu (Owner)"",""link"":""""}","{""borough"":""Marmara"",""street"":""Önder Cd. 4 C"",""city"":""Beylikdüzü"",""postal_code"":""34524"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Amerikan+K%C3%BClt%C3%BCr+Dil+Okullar%C4%B1/data=!4m7!3m6!1s0x14caa0aef82a5461:0x26c3de7cc8a88308!8m2!3d41.0327647!4d28.6808234!16s%2Fg%2F11gbpcwhxc!19sChIJYVQq-K6gyhQRCIOoyHzewyY?authuser=0&hl=en&rclk=1,Amerikan Kültür Dil Okulları,English language school,"Fatih, Doğan Araslı Blv. No:119, 34513 Esenyurt/İstanbul, Türkiye","{""Friday"":[""8 am–10 pm""],""Monday"":[""8 am–10 pm""],""Saturday"":[""8 am–10 pm""],""Sunday"":[""8 am–10 pm""],""Thursday"":[""8 am–10 pm""],""Tuesday"":[""8 am–10 pm""],""Wednesday"":[""8 am–10 pm""]}",{},http://www.amerikankultur.com/,+90 212 450 08 48,"2MMJ+48 Esenyurt, İstanbul, Türkiye",3,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",41.032765,28.680823,2793320821423637256,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ZSJwwO5xvuvuIOQO6f22w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.36526&pitch=0&thumbfov=100,Europe/Istanbul,,0x14caa0aef82a5461:0x26c3de7cc8a88308,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ZSJwwO5xvuvuIOQO6f22w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=227.36526\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ZSJwwO5xvuvuIOQO6f22w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=227.36526\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Amerikan Kültür Dil Okulları (Owner)"",""link"":""""}","{""borough"":""Fatih"",""street"":""Doğan Araslı Blv. No:119"",""city"":""Esenyurt"",""postal_code"":""34513"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
